# aircraft: El Trainer.par
# dt: 0.002  sampleEvery: 50  duration: 40
t,throttle,elevator,ailerons,rudder,x,y,z,qw,qx,qy,qz,vx,vy,vz,crashed,touchedDown
3.000,0.5025381,0.6,-0.000879274856,0,0.00487606553,13.7772446,-0.124627188,0.7073821,0.0145211592,0.706548452,-0.0137534579,0.006859099,8.933002,-0.00172200566,0,1
3.100,0.818839431,0.6,0.0004375081,0,0.005599192,14.6881657,-0.124353357,0.7071673,0.0208627786,0.706419,-0.0212417338,0.007756669,9.318996,-0.000790865161,0,1
3.200,0.934026837,0.6,0.000879736734,0,0.006445657,15.6446333,-0.124310017,0.7070043,0.0245376471,0.7063308,-0.0252922084,0.009208455,9.81821251,3.06554939E-05,0,1
3.300,0.97597456,0.6,0.00084196,0,0.007443418,16.6521587,-0.124569394,0.7068418,0.02835412,0.706205368,-0.02906786,0.0107552847,10.329217,0.000925558154,0,1
3.400,0.9912507,0.6,0.0006429364,0,0.008590917,17.709053,-0.125349179,0.706625462,0.0331465,0.706008,-0.0336798355,0.0121487668,10.7994823,0.00198292453,0,1
3.500,0.9968138,0.6,0.0004421907,0,0.009859826,18.8090267,-0.145155385,0.706336141,0.0394201875,0.7056583,-0.0397680961,0.0131754875,11.2012711,-0.3927717,0,1
3.600,0.9988397,0.6,0.0002969458,0,0.0112190517,19.9481068,-0.204563186,0.7055645,0.0520454533,0.704798043,-0.0522470735,0.0139843859,11.5664177,-0.8129267,0,1
3.700,0.999577463,0.6,0.00020416794,0,0.0126520321,21.1186333,-0.3122565,0.7041205,0.0693094,0.703273654,-0.0694025,0.0146502787,11.8233194,-1.36298573,0,1
3.800,0.9998461,0.6,0.000143649522,0,0.0141436411,22.3086452,-0.4806301,0.7020405,0.08814913,0.7011397,-0.08815907,0.0151519235,11.9570274,-2.01680183,0,1
3.900,0.999944,0.6,9.87141539E-05,0,0.0156759042,23.5062027,-0.717323363,0.699296951,0.107875675,0.6983711,-0.107816286,0.0154580167,11.9751844,-2.72283,0,1
4.000,0.9999796,0.6,6.221669E-05,0,0.0172277428,24.6999168,-1.02598929,0.695801735,0.1285378,0.6948718,-0.128417656,0.0155400233,11.8800526,-3.452842,0,0
4.100,0.999992549,0.6,3.329623E-05,0,0.0187762156,25.8784714,-1.408031,0.691515744,0.149898738,0.6905929,-0.149725676,0.0153920827,11.6726665,-4.18693066,0,0
4.200,0.9999973,0.6,1.27652211E-05,0,0.0202991944,27.0309258,-1.86280358,0.686454654,0.171588436,0.6855433,-0.17137064,0.0150357205,11.3597517,-4.9039135,0,0
4.300,0.999999,0.6,8.14395662E-07,0,0.0217777416,28.1472874,-2.3875792,0.6806559,0.193309829,0.6797564,-0.193054855,0.0145107275,10.9529037,-5.583992,0,0
4.400,0.999999642,0.6,-4.092825E-06,0,0.0231971238,29.2188435,-2.97784281,0.67416805,0.214843169,0.673279464,-0.214556813,0.0138591,10.466011,-6.21144533,0,0
4.500,0.9999999,0.6,-4.16710327E-06,0,0.02454657,30.2383232,-3.62772965,0.6670528,0.236009762,0.6661739,-0.235695764,0.01311743,9.914041,-6.77489567,0,0
4.600,0.99999994,0.6,-2.26861926E-06,0,0.025818551,31.19999,-4.33043671,0.6593803,0.256666183,0.658511162,-0.2563263,0.01231382,9.31229,-7.26693773,0,0
4.700,1,0.6,-9.041226E-08,0,0.0270079747,32.099617,-5.07860374,0.651225269,0.2767043,0.6503667,-0.276339442,0.0114692682,8.675626,-7.68377542,0,0
4.800,1,0.6,1.954434E-06,0,0.0281116087,32.9344063,-5.8646574,0.6426615,0.296051353,0.641813,-0.295661747,0.01060079,8.017751,-8.024743,0,0
4.900,1,0.6,2.72458351E-06,0,0.029127799,33.70281,-6.681083,0.633756936,0.31466338,0.632919133,-0.3142491,0.009722257,7.35077143,-8.291721,0,0
5.000,1,0.6,2.74552963E-06,0,0.0300561171,34.4045258,-7.52066,0.624572,0.3325222,0.6237459,-0.3320839,0.008845202,6.684942,-8.488501,0,0
5.100,1,0.6,2.12563486E-06,0,0.0308972225,35.0400925,-8.376615,0.6151575,0.3496326,0.6143435,-0.349171,0.007979543,6.02857065,-8.620214,0,0
5.200,1,0.6,1.0473002E-06,0,0.0316526666,35.61077,-9.242728,0.605552,0.3660174,0.6047505,-0.365533531,0.00713328552,5.388058,-8.692816,0,0
5.300,1,0.6,1.67967158E-07,0,0.03232474,36.1183929,-10.1134167,0.595780969,0.3817161,0.594992459,-0.381210983,0.006312909,4.768009,-8.712643,0,0
5.400,1,0.6,-2.15221874E-07,0,0.03291625,36.56515,-10.9837132,0.585855961,0.396781057,0.5850804,-0.396255732,0.00552276755,4.17141676,-8.686082,0,0
5.500,1,0.6,-3.575327E-07,0,0.0334303677,36.9535332,-11.8492966,0.5757729,0.411275864,0.575010836,-0.4107314,0.00476551754,3.59985924,-8.619304,0,0
5.600,1,0.6,-1.3105971E-06,0,0.03387046,37.286,-12.7064295,0.5655125,0.4252738,0.5647642,-0.4247107,0.0040417565,3.05370116,-8.518102,0,0
5.700,1,0.6,-1.154919E-06,0,0.0342398249,37.5650864,-13.551939,0.5550378,0.438856632,0.5543034,-0.438275725,0.00335070747,2.53229213,-8.387739,0,0
5.800,1,0.6,-1.413895E-06,0,0.0345416628,37.79322,-14.3831568,0.5442938,0.452112824,0.543574035,-0.451514572,0.00269076042,2.034113,-8.232902,0,0
5.900,1,0.6,-1.48786751E-06,0,0.03477892,37.9726372,-15.1978369,0.5332049,0.465138823,0.532499969,-0.464523643,0.00205879612,1.55693686,-8.057639,0,0
6.000,1,0.6,-1.00162572E-06,0,0.03495423,38.1052361,-15.9941158,0.5216726,0.478036761,0.5209829,-0.4774047,0.001451234,1.09793425,-7.86535,0,0
6.100,1,0.6,-7.883355E-06,0,0.0350698233,38.1927071,-16.77043,0.509573,0.4909138,0.508900046,-0.490265071,0.0008633346,0.653747857,-7.65876055,0,0
6.200,1,0.6,-0.4,0,0.035127908,38.2363472,-17.5254631,-0.496081531,-0.5032206,-0.4967621,0.503884435,0.000372358365,0.22055696,-7.440018,0,0
6.300,1,0.6,-0.4,0,0.0354120024,38.23704,-18.2581043,-0.470365942,-0.5045939,-0.494753063,0.528545439,0.008287123,-0.20578815,-7.21101475,0,0
6.400,1,0.6,-0.4,0,0.03756013,38.1953,-18.9672756,-0.435653955,-0.49859336,-0.498157978,0.5598652,0.0390638039,-0.628697,-6.97090149,0,0
