# aircraft: El Trainer (floats).par
# dt: 0.002  sampleEvery: 50  duration: 40
t,throttle,elevator,ailerons,rudder,x,y,z,qw,qx,qy,qz,vx,vy,vz,crashed,touchedDown
3.000,0.5025381,0.6,-7.053829E-05,0,0.00745512173,13.7297716,-0.145413622,0.7075003,0.015239168,0.706386149,-0.0151529154,0.0102740712,8.880181,-0.00165983243,0,1
3.100,0.818839431,0.6,-6.46026456E-05,0,0.008540499,14.6352654,-0.146634862,0.7073314,0.0211961716,0.7062489,-0.02110688,0.01145794,9.263185,-0.00080315466,0,1
3.200,0.934026837,0.6,-5.4086333E-05,0,0.009740038,15.5866356,-0.1465608,0.7072897,0.021090826,0.7062967,-0.02101372,0.0124963839,9.776072,-0.000408089254,0,1
3.300,0.97597456,0.6,-4.608972E-05,0,0.0110314535,16.5916939,-0.146740109,0.7072225,0.02130622,0.7063507,-0.02123921,0.0132728284,10.3268862,5.819004E-05,0,1
3.400,0.9912507,0.6,-6.773145E-05,0,0.012378999,17.6518879,-0.146980956,0.707046449,0.0218883753,0.706491768,-0.0218108017,0.0135666234,10.8748827,0.000591342337,0,1
3.500,0.9968138,0.6,-0.000110152272,0,0.0137176951,18.7659683,-0.14769274,0.7068145,0.0228665676,0.7066627,-0.0227636863,0.0130597167,11.4027433,0.001196248,0,1
3.600,0.9988397,0.6,-0.000147209459,0,0.0149614783,19.9314041,-0.148484215,0.706577241,0.0242628511,0.706807733,-0.0241403766,0.0116790039,11.9010429,0.00188075658,0,1
3.700,0.999577463,0.6,-0.000161851465,0,0.0160294119,21.1448612,-0.149564445,0.7063586,0.0261037536,0.7068955,-0.02598075,0.009582252,12.3621531,0.00265191775,0,1
3.800,0.9998461,0.6,-0.000151306187,0,0.0168630239,22.40221,-0.1511468,0.7061615,0.0284212958,0.706913233,-0.028318448,0.00704220729,12.7777863,0.003512593,0,1
3.900,0.999944,0.6,-0.000121361765,0,0.0174330436,23.69842,-0.152843341,0.705979943,0.0312473085,0.7068549,-0.0311796684,0.00436023856,13.1379375,0.00445758738,0,1
4.000,0.9999796,0.6,-7.80748451E-05,0,0.0177402068,25.0273457,-0.1548601,0.7058114,0.03460455,0.7067086,-0.034580607,0.00183486263,13.4305067,0.00546897575,0,1
4.100,0.999992549,0.6,-2.16829321E-05,0,0.0178156476,26.3815575,-0.157209352,0.7056632,0.0384962,0.7064514,-0.03852125,-0.000219437876,13.6415873,0.0065114107,0,1
4.200,0.9999973,0.6,5.54639446E-05,0,0.0177239142,27.7521667,-0.159888908,0.7055556,0.04289527,0.7060484,-0.04297562,-0.00144523266,13.7565832,0.007529145,0,1
4.300,0.999999,0.6,0.000159652525,0,0.0175668579,29.1281776,-0.184776753,0.7054689,0.0477996133,0.705500066,-0.04794348,-0.00150056987,13.7672548,-0.776141,0,1
4.400,0.999999642,0.6,0.000206556477,0,0.017453067,30.5116367,-0.309695184,0.7039155,0.06816383,0.7036964,-0.06832258,-0.000676327269,13.8877993,-1.71090949,0,1
4.500,0.9999999,0.6,0.000166380632,0,0.01743825,31.8971138,-0.534272969,0.699959,0.101157486,0.6996935,-0.101260304,0.000351153256,13.7684336,-2.81983519,0,1
4.600,0.99999994,0.6,7.373922E-05,0,0.01751006,33.2563438,-0.8767552,0.694555461,0.133169308,0.6943481,-0.133189514,0.00100034382,13.3825846,-4.024189,0,1
4.700,1,0.6,-1.90937571E-05,0,0.0176218934,34.56847,-1.33605289,0.6880918,0.163165286,0.687967241,-0.163118973,0.00116484251,12.8379889,-5.14277,0,1
4.800,1,0.6,-7.576105E-05,0,0.0177321322,35.8197975,-1.90150142,0.680427849,0.19254294,0.6803689,-0.192466468,0.001003703,12.1684113,-6.147246,0,0
4.900,1,0.6,-8.869823E-05,0,0.0178188067,36.9984627,-2.56157732,0.6716332,0.221222162,0.671612,-0.221148923,0.000725480262,11.3887529,-7.033664,0,0
5.000,1,0.6,-6.98074655E-05,0,0.0178783778,38.0948219,-3.30392146,0.6618927,0.248827025,0.6618867,-0.248775631,0.000478742615,10.5272856,-7.79097271,0,0
5.100,1,0.6,-3.714091E-05,0,0.0179176554,39.1022263,-4.115276,0.6513526,0.275226951,0.6513482,-0.275200725,0.000322941574,9.614401,-8.413717,0,0
5.200,1,0.6,-5.98841962E-06,0,0.017945854,40.01684,-4.98225451,0.6401304,0.300401628,0.6401214,-0.300393969,0.0002530423,8.675566,-8.90433,0,0
5.300,1,0.6,1.48570907E-05,0,0.0179700181,40.8371735,-5.89197826,0.6283358,0.3243506,0.6283207,-0.324351519,0.000235958214,7.73162031,-9.270139,0,0
5.400,1,0.6,2.418366E-05,0,0.0179936551,41.5635643,-6.83246136,0.616063952,0.347098261,0.6160437,-0.3470996,0.000237807224,6.79933071,-9.521387,0,0
5.500,1,0.6,2.42404858E-05,0,0.0180174727,42.1978569,-7.79283333,0.6033878,0.36869958,0.6033632,-0.368696034,0.000236923574,5.89138126,-9.67003,0,0
5.600,1,0.6,1.81320029E-05,0,0.0180406272,42.7429581,-8.763467,0.590351939,0.389235944,0.5903248,-0.3892256,0.00022387589,5.01654959,-9.72872,0,0
5.700,1,0.6,9.53931249E-06,0,0.0180618111,43.2024651,-9.735995,0.5769749,0.408806771,0.5769468,-0.408790171,0.000197887057,4.18015957,-9.709974,0,0
5.800,1,0.6,1.351986E-06,0,0.0180799048,43.58037,-10.7032728,0.5632474,0.427524656,0.56321913,-0.427503556,0.000163021745,3.38465261,-9.625593,0,0
